baseline,mass,friction,noise,delay,disturbance,seed,diverged,stability_margin,learning_drift,rmse_tracking,recovery_time,control_effort,smoothness,tag
B1,1.0,0.35,0.05,0,step,1,False,1.0,0.05223988074218355,0.11202148264248436,3.45,51.106595296277,39.94506345697054,NO_GAIN
B1,1.0,0.35,0.05,0,step,2,False,1.0,0.049961379780586034,0.11324425968911161,2.23,48.393812137639884,39.32901847181497,NO_GAIN
B1,1.0,0.35,0.05,0,step,3,False,1.0,0.050122668116890125,0.11295757270995564,3.5100000000000002,48.235743503062736,39.652156321279605,NO_GAIN
B1,1.0,0.35,0.05,0,step,4,False,1.0,0.051218803279208254,0.11235094578287999,2.77,50.42888131943744,39.047913612943,NO_GAIN
B1,1.0,0.35,0.05,0,step,5,False,1.0,0.04966712124379433,0.1130330797692118,2.65,49.344804220810815,39.534151368450715,NO_GAIN
B1,1.0,0.35,0.05,0,step,6,False,1.0,0.05078572574296172,0.11215626304021115,2.2,50.51955672828329,39.174235801969,NO_GAIN
B1,1.0,0.35,0.05,0,step,7,False,1.0,0.052815978988119724,0.11135469456709526,2.38,51.43594079259466,38.86006535560162,NO_GAIN
B1,1.0,0.35,0.05,0,step,8,False,1.0,0.050726867236707,0.11213347346696471,2.94,50.368786717484845,40.58292080540738,NO_GAIN
B1,1.0,0.35,0.05,0,step,9,False,1.0,0.04990451373210709,0.11272106632286573,3.56,49.791311869386,40.08141999335374,NO_GAIN
B1,1.0,0.35,0.05,0,step,10,False,1.0,0.05128545783250429,0.11306977177529451,2.08,48.298871683247,38.69374277382692,NO_GAIN
B1,1.0,0.35,0.05,0,step,11,False,1.0,0.051554228235427685,0.11170749037994608,3.43,50.22097116455265,40.02781448881511,NO_GAIN
B1,1.0,0.35,0.05,0,step,12,False,1.0,0.05107095286136821,0.11213662152824706,2.68,50.0680548148455,39.1637940494988,NO_GAIN
B1,1.0,0.35,0.05,0,step,13,False,1.0,0.05140529695703706,0.11192022097508321,2.74,49.60966016491182,37.08936958107117,NO_GAIN
B1,1.0,0.35,0.05,0,step,14,False,1.0,0.05189200659985438,0.11246995931866755,3.5700000000000003,49.464280522170874,39.47284826165328,NO_GAIN
B1,1.0,0.35,0.05,0,step,15,False,1.0,0.05010937710633504,0.11270987022616674,2.02,49.33786759333156,38.578541306902416,NO_GAIN
B1,1.0,0.35,0.05,0,step,16,False,1.0,0.05097186142270046,0.11215379612368707,3.2,50.349194983444214,39.37515159428898,NO_GAIN
B1,1.0,0.35,0.05,0,step,17,False,1.0,0.050875928267120195,0.11229278622126239,3.06,48.8754042552233,36.68713143843151,NO_GAIN
B1,1.0,0.35,0.05,0,step,18,False,1.0,0.05115187366221772,0.11167985428335865,2.31,50.97576563912367,40.30299983723147,NO_GAIN
B1,1.0,0.35,0.05,0,step,19,False,1.0,0.051238273057635834,0.1120890282390895,2.11,50.031225738367546,38.408859800951504,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,0,False,1.0,0.05369480029847656,0.11349871157595105,2.98,50.00400104146086,36.0561995576622,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,1,False,1.0,0.056589644843162354,0.11199269851091016,2.34,54.99687706338058,39.521685776042986,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,2,False,1.0,0.05386493956740322,0.1129331267895539,2.14,51.8432096597242,39.240659702290095,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,3,False,1.0,0.054247960013414316,0.11269387363685264,2.6,51.896888501565094,39.803132620391814,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,4,False,1.0,0.055427800524499804,0.11237377633823772,2.6,54.240997080978076,39.008600564983126,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,5,False,1.0,0.0535776438985956,0.1129832705845551,3.59,52.76848540974982,39.525914299631474,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,6,False,1.0,0.054827501230330346,0.11230586113934758,3.46,54.246791230991974,39.0378317069123,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,7,False,1.0,0.05739240356381068,0.11132681890566352,2.82,55.58823612486548,38.74021545319293,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,8,False,1.0,0.0550888288922003,0.11231792881891119,2.58,54.22558085989711,40.782040328583,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,9,False,1.0,0.054090938288631124,0.11255968236693464,3.18,53.288372179127386,39.8996866958368,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,10,False,1.0,0.05545361854613883,0.11292771425785542,3.46,51.777150846589755,38.741205025460886,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,11,False,1.0,0.05606521334343222,0.11206814907732915,3.15,53.98806344811601,40.10079309401553,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,12,False,1.0,0.05546816248677811,0.11234753760270214,3.21,54.01444653146232,39.06491823743046,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,13,False,1.0,0.05597250679320675,0.11209583464770193,2.66,53.46613009105928,37.168061950710054,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,14,False,1.0,0.055673315104960375,0.11250387809219194,2.27,53.277918755309486,39.57324444651064,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,15,False,1.0,0.05435977746530681,0.11263517217378259,2.5300000000000002,53.172749339198774,38.62366614352808,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,16,False,1.0,0.055494621987902136,0.11214139056239235,2.92,54.152281022860855,39.327523261614644,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,17,False,1.0,0.05503707343176808,0.11230117399630186,3.33,52.55954223257068,36.46557111674394,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,18,False,1.0,0.05560493193965704,0.1118666256332892,2.46,54.87637153441449,40.260300395837405,NO_GAIN
B1,1.0,0.35,0.05,2,impulse,19,False,1.0,0.05538657739442613,0.11209227096403818,3.73,53.84455419888849,38.36411078512065,NO_GAIN
B1,1.0,0.35,0.05,2,step,0,False,1.0,0.05307996204883181,0.11488104776625892,3.94,52.10476862908382,36.0514965899065,NO_GAIN
B1,1.0,0.35,0.05,2,step,1,False,1.0,0.05614530287484513,0.11333887427597075,3.45,57.055139855145796,39.51910361094536,NO_GAIN
B1,1.0,0.35,0.05,2,step,2,False,1.0,0.053509815104428704,0.11445549769458176,2.23,53.95191119442976,39.231021592361294,NO_GAIN
B1,1.0,0.35,0.05,2,step,3,False,1.0,0.05363778611274022,0.11417229916799465,3.5100000000000002,54.04992516572397,39.8041055477282,NO_GAIN
B1,1.0,0.35,0.05,2,step,4,False,1.0,0.05501867719754618,0.11361443078484526,2.77,56.389059958030934,39.005065190951406,NO_GAIN
B1,1.0,0.35,0.05,2,step,5,False,1.0,0.05319550709754821,0.11424436651092308,2.65,55.02774026490038,39.52929940137159,NO_GAIN
B1,1.0,0.35,0.05,2,step,6,False,1.0,0.054501787673591845,0.11342736911431528,2.2,56.41530538202832,39.03204310396812,NO_GAIN
B1,1.0,0.35,0.05,2,step,7,False,1.0,0.056782386495103046,0.11267549335369845,2.38,57.69348933428137,38.731746133021005,NO_GAIN
B1,1.0,0.35,0.05,2,step,8,False,1.0,0.05444034181204056,0.11340607007261344,2.94,56.569568739899516,40.7825606165566,NO_GAIN
B1,1.0,0.35,0.05,2,step,9,False,1.0,0.05351894635950247,0.11395140019494421,3.56,55.55751529062879,39.895651685278466,NO_GAIN
B1,1.0,0.35,0.05,2,step,10,False,1.0,0.05497599992227391,0.11434496343644544,2.08,53.9851562925415,38.74166455015046,NO_GAIN
B1,1.0,0.35,0.05,2,step,11,False,1.0,0.055361122037931865,0.11300304400797392,3.43,56.2046556361067,40.09982107699951,NO_GAIN
B1,1.0,0.35,0.05,2,step,12,False,1.0,0.054705718253656783,0.11338329991706356,2.68,56.12380573523607,39.06389475265497,NO_GAIN
B1,1.0,0.35,0.05,2,step,13,False,1.0,0.05523347720997908,0.11322069547697987,2.74,55.69924826426837,37.15954902426922,NO_GAIN
B1,1.0,0.35,0.05,2,step,14,False,1.0,0.05565915939193436,0.11373051504768655,3.5700000000000003,55.266683978867704,39.569589181217005,NO_GAIN
B1,1.0,0.35,0.05,2,step,15,False,1.0,0.053724341634120126,0.11394494711193447,2.02,55.402696958086054,38.621357007101885,NO_GAIN
B1,1.0,0.35,0.05,2,step,16,False,1.0,0.0547261097403295,0.1134262536659844,3.2,56.39578850535067,39.32113517999742,NO_GAIN
B1,1.0,0.35,0.05,2,step,17,False,1.0,0.054495275166193125,0.11355123042519802,3.06,54.740267698648495,36.47033874976405,NO_GAIN
B1,1.0,0.35,0.05,2,step,18,False,1.0,0.054989798239368684,0.11297768772085855,2.31,57.02992501750255,40.2514030926898,NO_GAIN
B1,1.0,0.35,0.05,2,step,19,False,1.0,0.054975924833524537,0.11336998367373018,2.11,56.049914880531944,38.36336397751029,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,0,False,1.0,0.06538468047003791,0.11655592328707129,2.98,67.10041052855534,36.19657999578401,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,1,False,1.0,0.06944165473728311,0.11537037552903502,2.34,73.33187193611872,39.738293599298,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,2,False,1.0,0.06541868598508362,0.11601675519687478,2.14,68.44414334734128,39.4034940001733,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,3,False,1.0,0.06568196546899888,0.1157729700297315,2.6,68.67953328473504,39.70987169373642,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,4,False,1.0,0.06777160863668642,0.11558331463666083,2.6,71.82480483127655,38.88635425074433,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,5,False,1.0,0.06512348394643976,0.11603225879455033,3.59,69.47019533669369,39.53694077100961,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,6,False,1.0,0.06693095448357206,0.11552812264897523,3.46,71.45805939699304,39.00477787431823,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,7,False,1.0,0.07025263532215605,0.11467092084776526,2.82,74.20323662800914,38.76595486382164,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,8,False,1.0,0.06741973611903189,0.11552715471860484,2.58,72.4063097534952,40.67325656293554,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,9,False,1.0,0.06591452570108956,0.11565534102992558,3.18,70.94046069685301,40.15980008012745,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,10,False,1.0,0.06740246359242809,0.11613469932947687,3.46,68.77504317426084,38.93671850097513,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,11,False,1.0,0.06849193076608028,0.11534376461057089,3.15,72.1018360675589,40.06070720613399,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,12,False,1.0,0.0675924022181287,0.11552165816733924,3.21,71.69257943293665,39.08854731654767,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,13,False,1.0,0.06877155099630122,0.11540488847419178,2.66,71.73157516097353,37.12777344559278,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,14,False,1.0,0.06776914062905826,0.11572136781951865,2.27,70.49630143963516,39.313252381825905,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,15,False,1.0,0.06634757254380258,0.11576056229799973,2.5300000000000002,71.22892436376327,38.652907260389405,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,16,False,1.0,0.06804704408890173,0.11536567538511258,2.92,72.66510997269987,39.25729520893066,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,17,False,1.0,0.06707280592469812,0.11548274362979612,3.33,70.52778847196976,36.64294629279111,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,18,False,1.0,0.06823488238074513,0.11517137210484239,2.46,73.2729675724786,40.29597512216293,NO_GAIN
B1,1.0,0.35,0.05,6,impulse,19,False,1.0,0.06780773511603076,0.11531517865520478,3.73,72.28318872659331,38.395935334694215,NO_GAIN
B1,1.0,0.35,0.05,6,step,0,False,1.0,0.06450087570453937,0.11791495095958186,3.94,69.27779722785564,36.19202427535754,NO_GAIN
B1,1.0,0.35,0.05,6,step,1,False,1.0,0.06857944862368842,0.11667912860918941,3.45,75.48950680498497,39.73553843241085,NO_GAIN
B1,1.0,0.35,0.05,6,step,2,False,1.0,0.06486129486441032,0.11750719616881419,2.23,70.63934957566381,39.39422305837424,NO_GAIN
B1,1.0,0.35,0.05,6,step,3,False,1.0,0.064929812278549,0.11721738533917708,3.5100000000000002,70.92099430681013,39.71205725516339,NO_GAIN
B1,1.0,0.35,0.05,6,step,4,False,1.0,0.06712529045023191,0.1168041831135189,2.77,74.09467216707,38.88395119670262,NO_GAIN
B1,1.0,0.35,0.05,6,step,5,False,1.0,0.06454495919082266,0.11728141757798137,2.65,71.86894598221141,39.540995192958775,NO_GAIN
B1,1.0,0.35,0.05,6,step,6,False,1.0,0.06640866483263812,0.11663593914881668,2.2,73.75485200901703,38.99887623588508,NO_GAIN
B1,1.0,0.35,0.05,6,step,7,False,1.0,0.0696886134308223,0.11599555737259559,2.38,76.4070807462055,38.7585485266413,NO_GAIN
B1,1.0,0.35,0.05,6,step,8,False,1.0,0.0664341885253648,0.11662358833331508,2.94,74.95255462317064,40.674795477461615,NO_GAIN
B1,1.0,0.35,0.05,6,step,9,False,1.0,0.06510134696969182,0.11704758211941213,3.56,73.30631684562054,40.15515872436608,NO_GAIN
B1,1.0,0.35,0.05,6,step,10,False,1.0,0.06664936756975368,0.11753791955231355,2.08,71.06301637126417,38.936438149208946,NO_GAIN
B1,1.0,0.35,0.05,6,step,11,False,1.0,0.06753655620128603,0.11628062890668867,3.43,74.4678879529552,40.06008633848169,NO_GAIN
B1,1.0,0.35,0.05,6,step,12,False,1.0,0.06660980255665046,0.11653234383219797,2.68,73.91255072660083,39.088269508639435,NO_GAIN
B1,1.0,0.35,0.05,6,step,13,False,1.0,0.06760550078003245,0.1165146707325107,2.74,74.17663065324821,37.12110117242536,NO_GAIN
B1,1.0,0.35,0.05,6,step,14,False,1.0,0.067521888942039,0.11690432644163773,3.5700000000000003,72.52145448473851,39.31037293739748,NO_GAIN
B1,1.0,0.35,0.05,6,step,15,False,1.0,0.06537846584853206,0.11705894272227592,2.02,73.60041624817367,38.649550929885265,NO_GAIN
B1,1.0,0.35,0.05,6,step,16,False,1.0,0.06696656778351791,0.11664278411299557,3.2,75.04677921723012,39.25211737828783,NO_GAIN
B1,1.0,0.35,0.05,6,step,17,False,1.0,0.06627411310584636,0.11671130931887817,3.06,72.84387855595155,36.64884734484937,NO_GAIN
B1,1.0,0.35,0.05,6,step,18,False,1.0,0.06738552483040418,0.11626047428353488,2.31,75.54481886502761,40.28782004271507,NO_GAIN
B1,1.0,0.35,0.05,6,step,19,False,1.0,0.06695924645941347,0.11657975119650964,2.11,74.57710964199448,38.39515379207379,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,0,False,1.0,0.09616964429650308,0.1120931430654385,2.98,27.76350303437346,3.386780748139015,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,1,False,1.0,0.0961706979893446,0.11209310486088368,2.34,27.763383500434994,3.386781043725374,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,2,False,1.0,0.09616753967321527,0.1120931892768876,2.14,27.763810382905227,3.386780304458799,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,3,False,1.0,0.0961695187555613,0.11209312618052922,2.6,27.76348741577007,3.386780859088729,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,4,False,1.0,0.09617028033604937,0.11209316512147141,2.6,27.763493726552696,3.3867806189289644,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,5,False,1.0,0.09616989293259155,0.11209314608597337,3.59,27.763491593276825,3.386780735823068,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,6,False,1.0,0.09616992393743261,0.11209314513660258,3.46,27.763488319480263,3.386780743328854,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,7,False,1.0,0.09617027784440553,0.11209315284242173,2.82,27.76347677925733,3.386780702571264,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,8,False,1.0,0.09616954450487918,0.11209312469027351,2.58,27.763483719318064,3.386780870107574,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,9,False,1.0,0.09617002046143432,0.11209314577099512,3.18,27.763483128170655,3.3867807422174496,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,10,False,1.0,0.09616992393743261,0.11209314513660258,3.46,27.763488319480263,3.386780743328854,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,11,False,1.0,0.09616976196382672,0.1120931453185751,3.15,27.763498767185702,3.386780736694313,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,12,False,1.0,0.09616979395595093,0.1120931457034441,3.21,27.763497289782407,3.3867807351354213,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,13,False,1.0,0.09616947672273238,0.11209313029026369,2.66,27.76349578587129,3.386780829666611,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,14,False,1.0,0.09617151757284269,0.11209310064088758,2.27,27.763326039566863,3.3867810997886796,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,15,False,1.0,0.0961696418829468,0.11209312073459644,2.5300000000000002,27.763472080516564,3.3867809003222926,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,16,False,1.0,0.09617020249401496,0.11209314961436401,2.92,27.76347702510345,3.386780722072834,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,17,False,1.0,0.09616984244855965,0.11209314608889832,3.33,27.763494774693896,3.3867807341220018,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,18,False,1.0,0.09616988024875135,0.11209311479967991,2.46,27.76344881130563,3.3867809487274507,NO_GAIN
B1,1.0,0.7,0.0,0,impulse,19,False,1.0,0.0961699015572959,0.1120931459537841,3.73,27.763490866325608,3.3867807370116054,NO_GAIN
B1,1.0,0.7,0.0,0,step,0,False,1.0,0.09616756848818533,0.11330459590738645,3.94,29.853719350560123,3.387527496869111,NO_GAIN
B1,1.0,0.7,0.0,0,step,1,False,1.0,0.09616756848720275,0.1133046060864178,3.45,29.853728356652795,3.3875274295022635,NO_GAIN
B1,1.0,0.7,0.0,0,step,2,False,1.0,0.09616880560756744,0.11330378706184124,2.23,29.852633274715856,3.387533043979346,NO_GAIN
B1,1.0,0.7,0.0,0,step,3,False,1.0,0.0961675774413359,0.11330458919281908,3.5100000000000002,29.85370874940491,3.387527543748439,NO_GAIN
B1,1.0,0.7,0.0,0,step,4,False,1.0,0.09616779558452508,0.11330465332949206,2.77,29.85339550982957,3.3875273130726153,NO_GAIN
B1,1.0,0.7,0.0,0,step,5,False,1.0,0.0961675672878435,0.11330446492958292,2.65,29.854088684423804,3.38752810955854,NO_GAIN
B1,1.0,0.7,0.0,0,step,6,False,1.0,0.0961675561213904,0.11330547577272822,2.2,29.85513924161276,3.387521337765522,NO_GAIN
B1,1.0,0.7,0.0,0,step,7,False,1.0,0.09616756679805916,0.11330508669060071,2.38,29.853740451815046,3.3875244651552503,NO_GAIN
B1,1.0,0.7,0.0,0,step,8,False,1.0,0.09616772844125808,0.11330460100704384,2.94,29.853511603992253,3.3875275742963566,NO_GAIN
B1,1.0,0.7,0.0,0,step,9,False,1.0,0.09616757386707632,0.1133045903861652,3.56,29.853712532943156,3.3875275344219125,NO_GAIN
B1,1.0,0.7,0.0,0,step,10,False,1.0,0.09617075474185145,0.11330346540248622,2.08,29.850313437887223,3.3875362388222108,NO_GAIN
B1,1.0,0.7,0.0,0,step,11,False,1.0,0.09616756848682861,0.11330460659935747,3.43,29.85373092230091,3.387527425001398,NO_GAIN
B1,1.0,0.7,0.0,0,step,12,False,1.0,0.09616756740520033,0.11330448768788064,2.68,29.854080853543095,3.3875279735879475,NO_GAIN
B1,1.0,0.7,0.0,0,step,13,False,1.0,0.09616756764411474,0.11330452522500606,2.74,29.854053211482366,3.387527757033597,NO_GAIN
B1,1.0,0.7,0.0,0,step,14,False,1.0,0.09616756848805083,0.11330460314950579,3.5700000000000003,29.853717704908856,3.387527453157482,NO_GAIN
B1,1.0,0.7,0.0,0,step,15,False,1.0,0.0961674410101236,0.11330580986654436,2.02,29.858555059057363,3.3875174924119125,NO_GAIN
B1,1.0,0.7,0.0,0,step,16,False,1.0,0.09616763010449372,0.11330458314390558,3.2,29.8536461163955,3.3875276137842345,NO_GAIN
B1,1.0,0.7,0.0,0,step,17,False,1.0,0.09616756838796424,0.1133046066089817,3.06,29.853846710233615,3.3875273642945207,NO_GAIN
B1,1.0,0.7,0.0,0,step,18,False,1.0,0.09616756575322184,0.11330522791883887,2.31,29.854117021382145,3.387523398681442,NO_GAIN
B1,1.0,0.7,0.0,0,step,19,False,1.0,0.09617027045521212,0.11330352121963443,2.11,29.850911311872032,3.387535582114063,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,0,False,1.0,0.102780124876767,0.11333772996004801,2.98,33.1498938220087,3.4100518684141967,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,1,False,1.0,0.10278031086626577,0.11333771054162863,2.34,33.14985551578673,3.41005206796051,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,2,False,1.0,0.10277850554991139,0.11333775822058863,2.14,33.150038793665956,3.4100514877803434,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,3,False,1.0,0.10277994648000871,0.11333772305148297,2.6,33.14989637353779,3.4100519230467015,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,4,False,1.0,0.10278050332879574,0.11333773779727103,2.6,33.14987927886067,3.4100518182164774,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,5,False,1.0,0.10278022617556376,0.11333773055802791,3.59,33.149887921064746,3.4100518694289965,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,6,False,1.0,0.1027802277122056,0.11333773022889791,3.46,33.149887378692874,3.4100518727030904,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,7,False,1.0,0.10278040577809935,0.11333773248019091,2.82,33.14987861286763,3.410051862922949,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,8,False,1.0,0.10277994538437042,0.11333772232422645,2.58,33.14989547221077,3.4100519299808143,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,9,False,1.0,0.10278026113957396,0.11333773024634383,3.18,33.149885190590005,3.410051874771168,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,10,False,1.0,0.1027802277122056,0.11333773022889791,3.46,33.149887378692874,3.4100518727030904,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,11,False,1.0,0.1027801817501635,0.11333773056102622,3.15,33.149890864142556,3.410051866428189,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,12,False,1.0,0.10278019477688495,0.11333773063148088,3.21,33.14989009667056,3.4100518666207784,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,13,False,1.0,0.1027799619479387,0.11333772496896505,2.66,33.149897917770176,3.4100519056057688,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,14,False,1.0,0.10278067168194145,0.11333770677289078,2.27,33.149826598788124,3.410052128410927,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,15,False,1.0,0.10277995539076641,0.11333772030958926,2.5300000000000002,33.149892112574136,3.410051950062045,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,16,False,1.0,0.10278035260285329,0.11333773132921401,2.92,33.149880589614746,3.410051870455853,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,17,False,1.0,0.10278021230421183,0.11333773066306485,3.33,33.14988897940215,3.4100518674889733,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,18,False,1.0,0.10278001287441298,0.11333771703522125,2.46,33.14988392516707,3.410051985457398,NO_GAIN
B1,1.0,0.7,0.0,2,impulse,19,False,1.0,0.10278022730705104,0.11333773050104043,3.73,33.14988776990123,3.410051870053786,NO_GAIN
B1,1.0,0.7,0.0,2,step,0,False,1.0,0.10277743483976595,0.11454298799200253,3.94,35.27248022073183,3.4109424576709917,NO_GAIN
B1,1.0,0.7,0.0,2,step,1,False,1.0,0.10277743483972271,0.11454299058995183,3.45,35.272478831007355,3.41094243729952,NO_GAIN
B1,1.0,0.7,0.0,2,step,2,False,1.0,0.10277784645635318,0.11454263735991313,2.23,35.27231195626322,3.410945564495514,NO_GAIN
B1,1.0,0.7,0.0,2,step,3,False,1.0,0.10277743523401843,0.11454298614159208,3.5100000000000002,35.272480241277464,3.4109424731542974,NO_GAIN
B1,1.0,0.7,0.0,2,step,4,False,1.0,0.1027775521292238,0.11454299896476133,2.77,35.27233122805316,3.41094251538241,NO_GAIN
B1,1.0,0.7,0.0,2,step,5,False,1.0,0.10277743454444266,0.11454295164184393,2.65,35.272688121758755,3.4109425534213025,NO_GAIN
B1,1.0,0.7,0.0,2,step,6,False,1.0,0.10277743317921485,0.11454337790662694,2.2,35.27278999905379,3.4109388795673863,NO_GAIN
B1,1.0,0.7,0.0,2,step,7,False,1.0,0.10277746440337601,0.11454317541769028,2.38,35.27227392490453,3.410941094500827,NO_GAIN
B1,1.0,0.7,0.0,2,step,8,False,1.0,0.10277750105354944,0.11454298455950333,2.94,35.2724043541198,3.410942562631082,NO_GAIN
B1,1.0,0.7,0.0,2,step,9,False,1.0,0.10277743483972955,0.11454298654272464,3.56,35.27248080494343,3.410942469227207,NO_GAIN
B1,1.0,0.7,0.0,2,step,10,False,1.0,0.10277892337357455,0.114542434889772,2.08,35.271220732208924,3.4109483569430377,NO_GAIN
B1,1.0,0.7,0.0,2,step,11,False,1.0,0.10277743483971528,0.11454299079456107,3.43,35.27247938165709,3.410942435032102,NO_GAIN
B1,1.0,0.7,0.0,2,step,12,False,1.0,0.10277743459041384,0.11454295971901039,2.68,35.27267299069584,3.4109425009430767,NO_GAIN
B1,1.0,0.7,0.0,2,step,13,False,1.0,0.10277743466900094,0.11454297237375159,2.74,35.27264192197147,3.410942426118654,NO_GAIN
B1,1.0,0.7,0.0,2,step,14,False,1.0,0.10277743535626253,0.11454298955606058,3.5700000000000003,35.27247700697651,3.4109424477941914,NO_GAIN
B1,1.0,0.7,0.0,2,step,15,False,1.0,0.10277740843959897,0.11454361375091483,2.02,35.27450757703046,3.4109351783869855,NO_GAIN
B1,1.0,0.7,0.0,2,step,16,False,1.0,0.10277745279034452,0.11454298277290155,3.2,35.27246267487705,3.4109425190230405,NO_GAIN
B1,1.0,0.7,0.0,2,step,17,False,1.0,0.10277743482987906,0.11454299394473352,3.06,35.27251926592512,3.4109423685782128,NO_GAIN
B1,1.0,0.7,0.0,2,step,18,False,1.0,0.10277743419171585,0.11454324427505547,2.31,35.27238831573802,3.4109404026738255,NO_GAIN
B1,1.0,0.7,0.0,2,step,19,False,1.0,0.10277863824224426,0.11454247521029884,2.11,35.271523223322276,3.410947715288708,NO_GAIN
B1,1.0,0.7,0.0,6,impulse,0,False,1.0,0.12359423902624236,0.11637825774912597,2.98,48.98218677473836,3.479654838745672,NO_GAIN
B1,1.0,0.7,0.0,6,impulse,1,False,1.0,0.12359423678093169,0.11637825773264598,2.34,48.982186920687774,3.479654838760884,NO_GAIN
B1,1.0,0.7,0.0,6,impulse,2,False,1.0,0.12359424045405568,0.11637825781790058,2.14,48.982186628097246,3.479654835069512,NO_GAIN
B1,1.0,0.7,0.0,6,impulse,3,False,1.0,0.12359423858067213,0.11637825774807058,2.6,48.98218680161198,3.4796548386082793,NO_GAIN
B1,1.0,0.7,0.0,6,impulse,4,False,1.0,0.12359423947825667,0.11637825774995636,2.6,48.982186747709875,3.4796548389004642,NO_GAIN
B1,1.0,0.7,0.0,6,impulse,5,False,1.0,0.12359423902971113,0.11637825774901354,3.59,48.982186774646465,3.479654838754479,NO_GAIN
B1,1.0,0.7,0.0,6,impulse,6,False,1.0,0.12359423902874145,0.11637825774901152,3.46,48.98218677470485,3.479654838754166,NO_GAIN
B1,1.0,0.7,0.0,6,impulse,7,False,1.0,0.12359423908435475,0.11637825774884566,2.82,48.98218677163822,3.479654838790348,NO_GAIN
